patent_id,inventor_id,company_id
US18942506B2,INV1565,
US18942506B2,,COMP226
US43685062B2,INV3376,
US43685062B2,,COMP576
US43685062B2,,COMP359
US80432678B2,INV4141,
US80432678B2,,COMP614
US15033763B2,INV1934,
US15033763B2,,COMP721
US15033763B2,,COMP696
US74349825B2,INV8572,
US74349825B2,INV4784,
US74349825B2,,COMP303
US74349825B2,,COMP668
US83400820B2,INV2664,
US83400820B2,INV2448,
US83400820B2,INV1299,
US83400820B2,,COMP493
US65422599B2,INV1437,
US65422599B2,,COMP254
US65422599B2,,COMP904
US30959654B2,INV2523,
US30959654B2,INV5587,
US30959654B2,INV4886,
US30959654B2,,COMP746
US14904874B2,INV6522,
US14904874B2,INV2556,
US14904874B2,INV7461,
US14904874B2,,COMP564
US23528976B2,INV5879,
US23528976B2,,COMP408
US23528976B2,,COMP678
US99176709B2,INV1059,
US99176709B2,,COMP680
US99176709B2,,COMP765
US17519757B2,INV6836,
US17519757B2,,COMP765
US27825058B2,INV5337,
US27825058B2,,COMP336
US36682045B2,INV2154,
US36682045B2,INV5023,
US36682045B2,INV2930,
US36682045B2,,COMP943
US73267674B2,INV9717,
US73267674B2,,COMP991
US73267674B2,,COMP720
US21669293B2,INV4121,
US21669293B2,INV9707,
US21669293B2,,COMP594
US79574727B2,INV5568,
US79574727B2,INV2290,
US79574727B2,,COMP174
US79574727B2,,COMP550
US72363683B2,INV9617,
US72363683B2,,COMP707
US72363683B2,,COMP312
US70511286B2,INV2058,
US70511286B2,INV8141,
US70511286B2,,COMP797
US43698513B2,INV6552,
US43698513B2,INV4734,
US43698513B2,,COMP150
US43698513B2,,COMP663
US79854486B2,INV6876,
US79854486B2,INV2443,
US79854486B2,INV3250,
US79854486B2,,COMP439
US79854486B2,,COMP832
US92145702B2,INV2217,
US92145702B2,,COMP798
US92145702B2,,COMP511
US75178455B2,INV5460,
US75178455B2,INV3192,
US75178455B2,INV7265,
US75178455B2,,COMP805
US62281509B2,INV6699,
US62281509B2,,COMP217
US33241313B2,INV2808,
US33241313B2,INV6472,
US33241313B2,INV4608,
US33241313B2,,COMP564
US56997806B2,INV2483,
US56997806B2,INV1618,
US56997806B2,,COMP165
US56997806B2,,COMP855
US27685279B2,INV5743,
US27685279B2,INV1337,
US27685279B2,,COMP226
US27685279B2,,COMP655
US62613162B2,INV8426,
US62613162B2,INV2508,
US62613162B2,,COMP182
US62613162B2,,COMP455
US19378200B2,INV9886,
US19378200B2,INV1509,
US19378200B2,INV1367,
US19378200B2,,COMP800
US14364195B2,INV6580,
US14364195B2,INV4501,
US14364195B2,,COMP681
US81575922B2,INV1436,
US81575922B2,,COMP531
US86428899B2,INV6789,
US86428899B2,INV3935,
US86428899B2,,COMP946
US86428899B2,,COMP295
US58507443B2,INV6386,
US58507443B2,INV8524,
US58507443B2,INV1581,
US58507443B2,,COMP255
US58507443B2,,COMP466
US51601760B2,INV6827,
US51601760B2,INV3873,
US51601760B2,,COMP833
US23267151B2,INV7437,
US23267151B2,INV1816,
US23267151B2,INV9961,
US23267151B2,,COMP895
US38634898B2,INV5088,
US38634898B2,,COMP435
US47759965B2,INV3459,
US47759965B2,,COMP589
US47759965B2,,COMP190
US42359349B2,INV3439,
US42359349B2,INV6988,
US42359349B2,,COMP491
US42359349B2,,COMP893
US61476648B2,INV2610,
US61476648B2,INV4674,
US61476648B2,,COMP429
US19297989B2,INV8403,
US19297989B2,,COMP442
US19297989B2,,COMP507
US73548049B2,INV2732,
US73548049B2,INV6456,
US73548049B2,,COMP579
US55657819B2,INV9822,
US55657819B2,INV4888,
US55657819B2,,COMP774
US55657819B2,,COMP468
US71103766B2,INV7619,
US71103766B2,INV4863,
US71103766B2,,COMP608
US25205856B2,INV3832,
US25205856B2,,COMP951
US25205856B2,,COMP387
US16095499B2,INV7656,
US16095499B2,INV7765,
US16095499B2,,COMP346
US16095499B2,,COMP189
US26876480B2,INV7262,
US26876480B2,INV6285,
US26876480B2,INV9909,
US26876480B2,,COMP539
US55608214B2,INV8201,
US55608214B2,,COMP659
US55608214B2,,COMP553
US80472670B2,INV1984,
US80472670B2,INV7545,
US80472670B2,INV4382,
US80472670B2,,COMP964
US37222464B2,INV2281,
US37222464B2,INV7533,
US37222464B2,INV4595,
US37222464B2,,COMP981
US37222464B2,,COMP405
US12639115B2,INV9334,
US12639115B2,INV3794,
US12639115B2,,COMP696
US12639115B2,,COMP555
US10620994B2,INV5550,
US10620994B2,INV2425,
US10620994B2,,COMP701
US10620994B2,,COMP383
US11400201B2,INV7110,
US11400201B2,,COMP823
US11400201B2,,COMP968
US10778089B2,INV4357,
US10778089B2,INV9719,
US10778089B2,INV9625,
US10778089B2,,COMP221
US39688587B2,INV8601,
US39688587B2,,COMP521
US32921916B2,INV9763,
US32921916B2,INV4280,
US32921916B2,INV5244,
US32921916B2,,COMP853
US32921916B2,,COMP976
US10769637B2,INV4041,
US10769637B2,,COMP614
US69608625B2,INV5231,
US69608625B2,,COMP777
US69608625B2,,COMP278
US30312483B2,INV4518,
US30312483B2,INV2892,
US30312483B2,INV9271,
US30312483B2,,COMP523
US30312483B2,,COMP270
US78451299B2,INV3691,
US78451299B2,,COMP517
US78451299B2,,COMP638
US21399737B2,INV2792,
US21399737B2,INV8141,
US21399737B2,,COMP929
US21374065B2,INV6478,
US21374065B2,,COMP334
US21374065B2,,COMP166
US28689871B2,INV5574,
US28689871B2,INV4104,
US28689871B2,INV9264,
US28689871B2,,COMP756
US43979149B2,INV2287,
US43979149B2,INV6345,
US43979149B2,,COMP472
US43979149B2,,COMP710
US47244725B2,INV6938,
US47244725B2,INV1275,
US47244725B2,,COMP352
US47244725B2,,COMP397
US94455929B2,INV7446,
US94455929B2,INV6017,
US94455929B2,INV6890,
US94455929B2,,COMP827
US94455929B2,,COMP819
US10046222B2,INV3642,
US10046222B2,,COMP498
US10046222B2,,COMP733
US52155287B2,INV6286,
US52155287B2,INV5374,
US52155287B2,,COMP746
US34137945B2,INV3350,
US34137945B2,,COMP673
US34137945B2,,COMP259
US58653381B2,INV5059,
US58653381B2,INV3513,
US58653381B2,,COMP990
US86030368B2,INV1071,
US86030368B2,INV3709,
US86030368B2,,COMP723
US86030368B2,,COMP840
US10027822B2,INV8583,
US10027822B2,INV1240,
US10027822B2,,COMP216
US56085788B2,INV3481,
US56085788B2,INV8211,
US56085788B2,,COMP220
US31020711B2,INV6970,
US31020711B2,INV4145,
US31020711B2,,COMP922
US31020711B2,,COMP945
US53624795B2,INV2611,
US53624795B2,,COMP626
US53624795B2,,COMP877
US58729740B2,INV9336,
US58729740B2,,COMP473
US21572690B2,INV4266,
US21572690B2,INV2787,
US21572690B2,INV6722,
US21572690B2,,COMP968
US21572690B2,,COMP618
US91043993B2,INV6715,
US91043993B2,INV8439,
US91043993B2,INV5296,
US91043993B2,,COMP508
US93220030B2,INV1765,
US93220030B2,INV2427,
US93220030B2,INV3604,
US93220030B2,,COMP365
US91997562B2,INV8082,
US91997562B2,,COMP679
US91997562B2,,COMP268
US82415327B2,INV8542,
US82415327B2,,COMP511
US82415327B2,,COMP748
US38276727B2,INV9292,
US38276727B2,INV3173,
US38276727B2,,COMP930
US87331484B2,INV7899,
US87331484B2,INV7497,
US87331484B2,INV8687,
US87331484B2,,COMP431
US87331484B2,,COMP856
US84955378B2,INV3051,
US84955378B2,INV9027,
US84955378B2,,COMP285
US11737815B2,INV3533,
US11737815B2,INV4382,
US11737815B2,,COMP459
US11737815B2,,COMP701
US59984316B2,INV3343,
US59984316B2,INV8537,
US59984316B2,INV9902,
US59984316B2,,COMP505
US59984316B2,,COMP251
US68911814B2,INV8978,
US68911814B2,INV9300,
US68911814B2,INV5872,
US68911814B2,,COMP914
US68911814B2,,COMP881
US55945976B2,INV4239,
US55945976B2,INV6877,
US55945976B2,,COMP191
US98921213B2,INV7313,
US98921213B2,,COMP945
US94884824B2,INV8340,
US94884824B2,,COMP596
US44472340B2,INV6973,
US44472340B2,,COMP843
US44472340B2,,COMP186
US41991357B2,INV1505,
US41991357B2,INV7334,
US41991357B2,,COMP717
US41991357B2,,COMP210
US18534533B2,INV9851,
US18534533B2,,COMP788
US42890953B2,INV5144,
US42890953B2,INV3458,
US42890953B2,,COMP198
US11584965B2,INV1835,
US11584965B2,INV2744,
US11584965B2,INV6831,
US11584965B2,,COMP549
US11584965B2,,COMP812
US80587629B2,INV5930,
US80587629B2,INV5404,
US80587629B2,,COMP493
US80587629B2,,COMP679
US28895387B2,INV4597,
US28895387B2,INV6261,
US28895387B2,INV6448,
US28895387B2,,COMP647
US38231293B2,INV5539,
US38231293B2,INV7605,
US38231293B2,,COMP831
US34496798B2,INV5631,
US34496798B2,,COMP139
US34496798B2,,COMP609
US20588348B2,INV5855,
US20588348B2,INV6258,
US20588348B2,,COMP574
US40086126B2,INV4010,
US40086126B2,INV1256,
US40086126B2,INV8389,
US40086126B2,,COMP157
US90197186B2,INV5422,
US90197186B2,INV8314,
US90197186B2,,COMP318
US90197186B2,,COMP474
US48687911B2,INV3173,
US48687911B2,INV6738,
US48687911B2,INV3509,
US48687911B2,,COMP709
US48687911B2,,COMP315
US20157079B2,INV7174,
US20157079B2,,COMP476
US28608330B2,INV4926,
US28608330B2,INV7248,
US28608330B2,INV8432,
US28608330B2,,COMP200
US22678275B2,INV6111,
US22678275B2,,COMP370
US22678275B2,,COMP913
US71583447B2,INV4081,
US71583447B2,INV2084,
US71583447B2,,COMP152
US71583447B2,,COMP556
US12876731B2,INV1070,
US12876731B2,,COMP613
US12876731B2,,COMP462
US75259020B2,INV7689,
US75259020B2,,COMP986
US98727761B2,INV2952,
US98727761B2,,COMP780
US98727761B2,,COMP378
US68664361B2,INV8590,
US68664361B2,INV8426,
US68664361B2,,COMP612
US75888769B2,INV8101,
US75888769B2,,COMP161
US89417785B2,INV1096,
US89417785B2,INV1907,
US89417785B2,,COMP558
US89417785B2,,COMP181
US69040171B2,INV3011,
US69040171B2,INV4199,
US69040171B2,INV5143,
US69040171B2,,COMP485
US69040171B2,,COMP408
US56645037B2,INV6926,
US56645037B2,INV9061,
US56645037B2,INV1092,
US56645037B2,,COMP336
US75019307B2,INV2975,
US75019307B2,INV7854,
US75019307B2,INV6429,
US75019307B2,,COMP766
US57982915B2,INV7078,
US57982915B2,,COMP711
US77790217B2,INV9280,
US77790217B2,INV6326,
US77790217B2,,COMP595
US51410768B2,INV3341,
US51410768B2,INV4108,
US51410768B2,,COMP447
US51410768B2,,COMP819
US32012532B2,INV5059,
US32012532B2,INV9736,
US32012532B2,,COMP343
US32012532B2,,COMP702
US54323299B2,INV9036,
US54323299B2,INV3817,
US54323299B2,,COMP403
US54323299B2,,COMP950
US75346370B2,INV8745,
US75346370B2,,COMP535
US11286445B2,INV2285,
US11286445B2,INV8525,
US11286445B2,INV7785,
US11286445B2,,COMP200
US30284732B2,INV7108,
US30284732B2,INV4642,
US30284732B2,INV6850,
US30284732B2,,COMP847
US30284732B2,,COMP977
US28743303B2,INV7398,
US28743303B2,INV3531,
US28743303B2,INV1580,
US28743303B2,,COMP236
US28743303B2,,COMP964
US18991704B2,INV9886,
US18991704B2,,COMP810
US18991704B2,,COMP395
US86644898B2,INV2364,
US86644898B2,INV6541,
US86644898B2,,COMP840
US86644898B2,,COMP944
US49521968B2,INV2458,
US49521968B2,,COMP908
US85380457B2,INV5889,
US85380457B2,,COMP358
US54272595B2,INV6169,
US54272595B2,,COMP588
US56798456B2,INV4516,
US56798456B2,,COMP465
US11959352B2,INV9164,
US11959352B2,,COMP263
US11959352B2,,COMP704
US20048695B2,INV5822,
US20048695B2,,COMP348
US40654553B2,INV2949,
US40654553B2,INV2660,
US40654553B2,INV4856,
US40654553B2,,COMP602
US59952382B2,INV5477,
US59952382B2,INV8037,
US59952382B2,,COMP987
US59952382B2,,COMP554
US95458259B2,INV2655,
US95458259B2,,COMP786
US20433967B2,INV4142,
US20433967B2,INV3478,
US20433967B2,INV7569,
US20433967B2,,COMP908
US91895406B2,INV4442,
US91895406B2,INV2944,
US91895406B2,,COMP824
US62959257B2,INV9183,
US62959257B2,INV3421,
US62959257B2,INV1022,
US62959257B2,,COMP536
US10434020B2,INV7928,
US10434020B2,INV2477,
US10434020B2,INV1564,
US10434020B2,,COMP869
US10434020B2,,COMP852
US79310538B2,INV1416,
US79310538B2,,COMP268
US79310538B2,,COMP873
US13748477B2,INV9181,
US13748477B2,INV2610,
US13748477B2,INV8174,
US13748477B2,,COMP564
US13748477B2,,COMP894
US54056000B2,INV9395,
US54056000B2,INV3888,
US54056000B2,,COMP372
US83619306B2,INV8883,
US83619306B2,INV1060,
US83619306B2,INV6261,
US83619306B2,,COMP144
US83619306B2,,COMP607
US23810061B2,INV7257,
US23810061B2,,COMP419
US15745465B2,INV9412,
US15745465B2,INV1944,
US15745465B2,,COMP384
US15745465B2,,COMP662
US22223518B2,INV5857,
US22223518B2,,COMP273
US22223518B2,,COMP801
US30504766B2,INV5194,
US30504766B2,,COMP376
US65116574B2,INV4110,
US65116574B2,,COMP539
US65116574B2,,COMP892
US25621992B2,INV7904,
US25621992B2,INV8668,
US25621992B2,INV4630,
US25621992B2,,COMP982
US25621992B2,,COMP710
US94549490B2,INV8709,
US94549490B2,INV8462,
US94549490B2,INV1720,
US94549490B2,,COMP625
US86139025B2,INV8752,
US86139025B2,INV9243,
US86139025B2,,COMP596
US85621055B2,INV4301,
US85621055B2,INV6661,
US85621055B2,INV5234,
US85621055B2,,COMP735
US91821011B2,INV5520,
US91821011B2,INV9953,
US91821011B2,INV3045,
US91821011B2,,COMP357
US55111842B2,INV7036,
US55111842B2,INV5777,
US55111842B2,,COMP849
US55111842B2,,COMP798
US94822210B2,INV1807,
US94822210B2,,COMP731
US94822210B2,,COMP689
US62000979B2,INV4729,
US62000979B2,INV6243,
US62000979B2,INV5381,
US62000979B2,,COMP261
US82488410B2,INV1355,
US82488410B2,INV5295,
US82488410B2,,COMP681
US82488410B2,,COMP487
US59662776B2,INV6370,
US59662776B2,INV5231,
US59662776B2,INV9678,
US59662776B2,,COMP346
US59662776B2,,COMP578
US45611370B2,INV1747,
US45611370B2,INV7206,
US45611370B2,INV1002,
US45611370B2,,COMP310
US63209192B2,INV6388,
US63209192B2,INV6543,
US63209192B2,INV5813,
US63209192B2,,COMP598
US63209192B2,,COMP855
US88477271B2,INV9720,
US88477271B2,INV9101,
US88477271B2,,COMP776
US21540993B2,INV9179,
US21540993B2,INV9706,
US21540993B2,INV5290,
US21540993B2,,COMP227
US21540993B2,,COMP104
US16494667B2,INV8204,
US16494667B2,INV7612,
US16494667B2,INV5848,
US16494667B2,,COMP804
US95022046B2,INV2358,
US95022046B2,INV8051,
US95022046B2,,COMP238
US95022046B2,,COMP118
US50382998B2,INV9213,
US50382998B2,INV8574,
US50382998B2,,COMP884
US97034703B2,INV3123,
US97034703B2,,COMP324
US25952836B2,INV9285,
US25952836B2,,COMP558
US25952836B2,,COMP519
US45938270B2,INV6892,
US45938270B2,INV9347,
US45938270B2,,COMP875
US72770933B2,INV6391,
US72770933B2,INV3902,
US72770933B2,,COMP241
US72770933B2,,COMP879
US38573013B2,INV9748,
US38573013B2,INV1481,
US38573013B2,,COMP107
US38573013B2,,COMP896
US97803377B2,INV4681,
US97803377B2,INV7630,
US97803377B2,,COMP912
US97803377B2,,COMP799
US94450925B2,INV9897,
US94450925B2,INV6834,
US94450925B2,,COMP654
US38056981B2,INV9504,
US38056981B2,INV1729,
US38056981B2,,COMP379
US38056981B2,,COMP438
US87864341B2,INV5477,
US87864341B2,INV4900,
US87864341B2,INV1183,
US87864341B2,,COMP708
US70624448B2,INV3319,
US70624448B2,INV5103,
US70624448B2,,COMP415
US26117542B2,INV4145,
US26117542B2,INV7285,
US26117542B2,INV1963,
US26117542B2,,COMP268
US26117542B2,,COMP578
US10754186B2,INV9383,
US10754186B2,INV2495,
US10754186B2,,COMP956
US45900064B2,INV4805,
US45900064B2,INV6512,
US45900064B2,,COMP123
US45900064B2,,COMP796
US86204319B2,INV1382,
US86204319B2,,COMP724
US38811282B2,INV2868,
US38811282B2,,COMP464
US38811282B2,,COMP728
US55809985B2,INV9094,
US55809985B2,INV8457,
US55809985B2,INV1801,
US55809985B2,,COMP397
US55809985B2,,COMP702
US61393468B2,INV4291,
US61393468B2,INV9896,
US61393468B2,,COMP918
US61393468B2,,COMP796
US93578491B2,INV4313,
US93578491B2,INV1643,
US93578491B2,INV3247,
US93578491B2,,COMP417
US45041975B2,INV3596,
US45041975B2,,COMP546
US20933627B2,INV6938,
US20933627B2,INV2363,
US20933627B2,,COMP682
US41960175B2,INV2653,
US41960175B2,INV6741,
US41960175B2,,COMP505
US84929481B2,INV9238,
US84929481B2,INV5579,
US84929481B2,INV2303,
US84929481B2,,COMP311
US45944036B2,INV7585,
US45944036B2,INV8093,
US45944036B2,INV3189,
US45944036B2,,COMP328
US45944036B2,,COMP166
US21534624B2,INV7643,
US21534624B2,INV9481,
US21534624B2,INV7645,
US21534624B2,,COMP237
US21534624B2,,COMP934
US44845514B2,INV5014,
US44845514B2,INV2762,
US44845514B2,INV8184,
US44845514B2,,COMP304
US44845514B2,,COMP520
US84672292B2,INV2867,
US84672292B2,,COMP391
US47716299B2,INV6445,
US47716299B2,INV9099,
US47716299B2,,COMP778
US47716299B2,,COMP986
US24147289B2,INV4026,
US24147289B2,,COMP638
US50817652B2,INV7838,
US50817652B2,,COMP139
US50817652B2,,COMP921
US16723875B2,INV4653,
US16723875B2,INV2972,
US16723875B2,INV3197,
US16723875B2,,COMP544
US16723875B2,,COMP602
US87496020B2,INV2115,
US87496020B2,INV6541,
US87496020B2,,COMP946
US13302472B2,INV8849,
US13302472B2,,COMP495
US13302472B2,,COMP166
US71865332B2,INV3250,
US71865332B2,INV6712,
US71865332B2,,COMP741
US71865332B2,,COMP223
US63067307B2,INV2955,
US63067307B2,,COMP159
US34615572B2,INV7903,
US34615572B2,INV6824,
US34615572B2,,COMP705
US32957896B2,INV6804,
US32957896B2,INV6250,
US32957896B2,INV6759,
US32957896B2,,COMP138
US32957896B2,,COMP504
US66734113B2,INV6029,
US66734113B2,INV1503,
US66734113B2,,COMP297
US66734113B2,,COMP884
US95869067B2,INV6031,
US95869067B2,,COMP565
US95869067B2,,COMP688
US72994231B2,INV2130,
US72994231B2,INV5954,
US72994231B2,INV3923,
US72994231B2,,COMP183
US72994231B2,,COMP408
US76864934B2,INV2924,
US76864934B2,INV5517,
US76864934B2,,COMP127
US43927195B2,INV2672,
US43927195B2,,COMP657
US43927195B2,,COMP121
US83109159B2,INV9958,
US83109159B2,INV2237,
US83109159B2,INV9028,
US83109159B2,,COMP971
US83109159B2,,COMP848
US24758402B2,INV6308,
US24758402B2,INV3007,
US24758402B2,,COMP502
US24758402B2,,COMP509
US65459367B2,INV6635,
US65459367B2,INV8957,
US65459367B2,,COMP364
US65459367B2,,COMP628
US47025309B2,INV2188,
US47025309B2,INV2369,
US47025309B2,,COMP541
US47025309B2,,COMP364
US73701370B2,INV1875,
US73701370B2,INV6312,
US73701370B2,INV1589,
US73701370B2,,COMP231
US55952266B2,INV8078,
US55952266B2,INV5235,
US55952266B2,,COMP878
US55952266B2,,COMP117
US15029159B2,INV3306,
US15029159B2,INV2326,
US15029159B2,INV9536,
US15029159B2,,COMP589
US15029159B2,,COMP564
US26499418B2,INV1892,
US26499418B2,,COMP576
US75187782B2,INV3395,
US75187782B2,INV5810,
US75187782B2,,COMP114
US12997305B2,INV1734,
US12997305B2,INV7513,
US12997305B2,INV1840,
US12997305B2,,COMP972
US12997305B2,,COMP180
US67114748B2,INV1851,
US67114748B2,INV9137,
US67114748B2,,COMP556
US67114748B2,,COMP893
US35555383B2,INV8341,
US35555383B2,,COMP193
US35555383B2,,COMP381
US96596888B2,INV5518,
US96596888B2,INV3500,
US96596888B2,INV8839,
US96596888B2,,COMP708
US96596888B2,,COMP907
US19986119B2,INV5283,
US19986119B2,INV8033,
US19986119B2,,COMP486
US19986119B2,,COMP700
US67724641B2,INV6003,
US67724641B2,,COMP663
US67724641B2,,COMP340
US55853814B2,INV7341,
US55853814B2,,COMP433
US55853814B2,,COMP185
US79775005B2,INV3081,
US79775005B2,INV8729,
US79775005B2,,COMP940
US79775005B2,,COMP250
US36956375B2,INV8427,
US36956375B2,,COMP972
US36956375B2,,COMP192
US59975555B2,INV3738,
US59975555B2,,COMP771
US59975555B2,,COMP143
US20474411B2,INV6344,
US20474411B2,INV3823,
US20474411B2,,COMP107
US20474411B2,,COMP244
US11528681B2,INV3580,
US11528681B2,INV1303,
US11528681B2,INV8191,
US11528681B2,,COMP590
US11528681B2,,COMP640
US37112651B2,INV2529,
US37112651B2,INV8295,
US37112651B2,INV3210,
US37112651B2,,COMP221
US37112651B2,,COMP238
US35967866B2,INV3578,
US35967866B2,INV1470,
US35967866B2,,COMP172
US35967866B2,,COMP650
US80061619B2,INV1563,
US80061619B2,INV3005,
US80061619B2,INV8945,
US80061619B2,,COMP476
US97327527B2,INV6703,
US97327527B2,,COMP647
US97327527B2,,COMP752
US29367694B2,INV8092,
US29367694B2,INV6753,
US29367694B2,,COMP626
US89106479B2,INV1629,
US89106479B2,INV4552,
US89106479B2,INV9695,
US89106479B2,,COMP395
US89106479B2,,COMP217
US83702246B2,INV6564,
US83702246B2,INV1593,
US83702246B2,,COMP222
US83702246B2,,COMP573
US35717646B2,INV9893,
US35717646B2,INV3635,
US35717646B2,INV4697,
US35717646B2,,COMP667
US35717646B2,,COMP913
US88559236B2,INV6713,
US88559236B2,,COMP521
US88559236B2,,COMP227
US64741708B2,INV9516,
US64741708B2,INV6373,
US64741708B2,INV5514,
US64741708B2,,COMP244
US61839675B2,INV5537,
US61839675B2,INV4182,
US61839675B2,INV9580,
US61839675B2,,COMP690
US61839675B2,,COMP118
US68149506B2,INV6845,
US68149506B2,INV8207,
US68149506B2,,COMP934
US68149506B2,,COMP118
US62555652B2,INV3229,
US62555652B2,,COMP877
US62555652B2,,COMP896
US76036072B2,INV1275,
US76036072B2,INV3445,
US76036072B2,INV8412,
US76036072B2,,COMP255
US76036072B2,,COMP363
US79549054B2,INV1329,
US79549054B2,INV1067,
US79549054B2,INV1805,
US79549054B2,,COMP631
US96119131B2,INV7430,
US96119131B2,INV6614,
US96119131B2,INV2691,
US96119131B2,,COMP971
US89847727B2,INV3369,
US89847727B2,INV7186,
US89847727B2,,COMP386
US89847727B2,,COMP149
US86057258B2,INV4094,
US86057258B2,INV3879,
US86057258B2,INV3662,
US86057258B2,,COMP724
US86057258B2,,COMP252
US80286861B2,INV5908,
US80286861B2,,COMP898
US36707995B2,INV8003,
US36707995B2,INV9565,
US36707995B2,INV3778,
US36707995B2,,COMP521
US36707995B2,,COMP209
US20105898B2,INV9345,
US20105898B2,INV1637,
US20105898B2,INV6618,
US20105898B2,,COMP588
US20105898B2,,COMP511
US92386955B2,INV2527,
US92386955B2,INV6029,
US92386955B2,INV3458,
US92386955B2,,COMP352
US92386955B2,,COMP204
US84636251B2,INV7062,
US84636251B2,INV7988,
US84636251B2,INV5130,
US84636251B2,,COMP563
US83257585B2,INV5605,
US83257585B2,INV5988,
US83257585B2,INV4984,
US83257585B2,,COMP917
US60007402B2,INV6974,
US60007402B2,,COMP471
US60007402B2,,COMP555
US30194516B2,INV2325,
US30194516B2,INV1931,
US30194516B2,INV5801,
US30194516B2,,COMP811
US30194516B2,,COMP196
US64230160B2,INV5084,
US64230160B2,INV7427,
US64230160B2,INV8799,
US64230160B2,,COMP308
US64230160B2,,COMP608
US45000726B2,INV4406,
US45000726B2,,COMP541
US45000726B2,,COMP476
US75873188B2,INV6125,
US75873188B2,INV7743,
US75873188B2,INV8985,
US75873188B2,,COMP315
US39422808B2,INV5118,
US39422808B2,INV6580,
US39422808B2,INV8183,
US39422808B2,,COMP940
US23752657B2,INV4728,
US23752657B2,INV9591,
US23752657B2,INV9690,
US23752657B2,,COMP217
US23752657B2,,COMP983
US23191392B2,INV1025,
US23191392B2,INV7134,
US23191392B2,,COMP374
US29384893B2,INV3729,
US29384893B2,,COMP841
US23575296B2,INV4489,
US23575296B2,INV3336,
US23575296B2,,COMP682
US23575296B2,,COMP808
US87949292B2,INV2158,
US87949292B2,INV9109,
US87949292B2,INV4508,
US87949292B2,,COMP529
US87949292B2,,COMP671
US88265015B2,INV7483,
US88265015B2,INV3393,
US88265015B2,,COMP410
US51894806B2,INV2130,
US51894806B2,INV6165,
US51894806B2,INV4257,
US51894806B2,,COMP723
US51894806B2,,COMP559
US99626228B2,INV5243,
US99626228B2,INV4765,
US99626228B2,INV2588,
US99626228B2,,COMP409
US95158840B2,INV6585,
US95158840B2,,COMP312
US95158840B2,,COMP939
US26774391B2,INV2829,
US26774391B2,,COMP452
US44501687B2,INV1538,
US44501687B2,,COMP680
US89615377B2,INV9050,
US89615377B2,INV8757,
US89615377B2,INV6700,
US89615377B2,,COMP910
US84102792B2,INV7031,
US84102792B2,INV4286,
US84102792B2,,COMP590
US84102792B2,,COMP603
US42141421B2,INV6259,
US42141421B2,INV9476,
US42141421B2,INV3801,
US42141421B2,,COMP290
US42141421B2,,COMP452
US87389625B2,INV7604,
US87389625B2,INV3987,
US87389625B2,INV3272,
US87389625B2,,COMP729
US87389625B2,,COMP499
US44585626B2,INV2636,
US44585626B2,INV9114,
US44585626B2,,COMP201
US44585626B2,,COMP533
US21241008B2,INV8692,
US21241008B2,INV4455,
US21241008B2,INV1784,
US21241008B2,,COMP432
US49682632B2,INV9340,
US49682632B2,INV2890,
US49682632B2,,COMP212
US55092898B2,INV3540,
US55092898B2,,COMP149
US74359834B2,INV5326,
US74359834B2,INV7613,
US74359834B2,INV8186,
US74359834B2,,COMP113
US74359834B2,,COMP291
US13247529B2,INV3814,
US13247529B2,INV1505,
US13247529B2,INV4875,
US13247529B2,,COMP825
